idCompany1,idCompany2
b0006aao9g,15937975832085771486
b000bs5ibm,15944513620809178120
b0006aao96,15911936238938935149
b000ub66ha,15897742829993345210
b000hl1eie,10217306837122444015
b000hl1eie,6070036801370348429
b000hl1eie,1687163653540779260
b000iw5kv4,1756203513172973882
b0007ly3zu,13127837519859196528
b000lxdrjm,6524009149304761284
b0006aaoiw,18106742966338682113
b0006aaoiw,13127837519859196528
b000h294mq,14007006525589850325
b00094ot4a,17708460496974727302
b000iwarqw,8805781114218671102
b000iwarqw,2898916414372959165
b000j5lgg8,17165631569540488376
b0002vcuzk,14443906686010295390
b000b6kh38,18277398973089665313
b000tme1ke,16965466141678042659
b000tme1ke,12068923163500219493
b000tme1ke,14229989716762722805
b000lp6jky,908293428104495266
b0002ibev4,1887899244694755891
b000feygds,437358952274487020
b000oqjdna,17165631569540488376
b000emcays,727817609597268757
b00007m5vg,16901363491609477771
b000btac30,16883659993106723886
b000byr41s,15073619810931989068
b000frs438,16940097910559500208
b000gcbov6,779838933309218814
b000gcgq82,16921328283361819228
b000hcu7b8,16917437492135092265
b000h27puo,747897289202016262
b000gcd6qc,17053187920066498620
b00029rapc,17059526546034030562
b0000dk573,17407485579094223073
b0000dk573,17077922689318325801
b000in351k,17079453403984087719
b000ovnlxs,12398024089660412056
b0002e3lpk,3815040086805205738
b000in35ho,17101910436938629162
b000h2421o,13833288364308814775
b000h2421o,17262070833319550928
b000ivkrww,18393792313881524360
b0000c4m1w,17149576701498164512
b0000c7fpt,17175991674191849246
b0009jgv6o,171336667164499787
b000fj16ou,17192736847409473684
b000ijngeu,17208172489316783816
b000v7pf3o,17303660494208392527
b000v7pf3o,17249871924749189514
b00009k780,17261970023689791051
b000v7y5j4,17269511268099992892
b000f7bps4,12516109834871224117
b00006h3dw,17252201200051627446
b000gkshi6,16952776452110398384
b000gkshi6,14174433007580264947
b0001mbatc,17075992384109050018
b0009hj5ve,904752907591542149
b000o39qyo,17273913360738156669
b000p4v8am,17411076438303340250
b000v809mk,17424435152951418977
b000v7vz2e,17926987006913487270
b000fabege,17453864721509833307
b000ezmxcy,17440820469218114890
b000skvy20,11359745283620291559
b000b6jasg,17471276055285923188
b000lozewy,17477502346334387395
b000i7zabo,17479437813216357894
b000hkpfje,17501757616782483517
b00065hjvc,17535862274044952617
b000nkpf7k,17506547254238780201
b000jx5rz6,17634318125830822917
1931102953,12729065138733783657
b0000yebre,4921806606938865897
b000gpsz42,17546591632033422235
b000gpsz42,14182231694994497845
b000i84dum,17544872940647061920
b000hus51e,17827472274973329884
b000bb7fjw,17614065814468597783
b000051sgq,17588771746186862436
b000rhdusa,6645838516644564026
b000rhdusa,17582660229215283000
b000rhdusa,11927579066669830952
b000jx5shs,17578507241939502542
b000v9yxj4,17521446718236049500
b000v9yxj4,10856062098610973379
b000in6tnq,18251424810598585817
b000in6tnq,11826796220164615935
b000iflerk,17886724437749928713
b000iflerk,17776155287333548087
b000exu99k,17647670175814866187
b000kmaa8a,17648688592984612014
b00005rd70,17691332503246508957
b0000cdvuh,17695920349455995837
b0002yiuns,17602054056835540213
b000in8mj0,17707372056830171464
b000h1df7w,17737819843616715912
b00004tkvy,18441110047404795849
b000g80lqo,18441188461196475272
b0007prnjo,18434733520229761009
b000in6u62,18434616791723899127
b00023azve,17451370028015177558
b00023azve,13999576641352614864
b00023azve,14691100460127614059
b00032heya,6195321262763979528
b00032heya,13776469109811872414
b00032hexq,13776469109811872414
b00002s8if,17110430434010171078
b00008ajjc,18424464601572004274
b000162zq0,18424247759201075212
b000brgbpa,3011334164286500167
b000brgbpa,15013560737417394943
b000f613x2,18428018889032699615
b0008ews9o,18354430457145981051
b000g017kg,18405135648098652581
b0006z16qq,18445827127704822533
b000e6q3em,18435517580056006507
b000jx3qxq,7150077051864937455
b0001gu7g0,13358892717573509768
b000s8jxpc,18415890873747923115
b000067vpa,18389772286278704810
b000qv5xqy,18391914133104937904
b0007zgxy0,13589609251216592510
b000ayznhg,13062769020372950507
b000ayznhg,12914622085255786621
b000hlt5j4,13069789036423858575
b00032q1hq,13733608404772273482
b000b7pkio,79904663695822310
b00004s61f,12904888425689688966
b000bgj09k,13062769020372950507
b000bgj09k,12914622085255786621
b0000cc75j,12875383768036370563
b000e8jlai,8918859484248831701
b000rwdd9q,5286999908576362211
b000rwdd9q,13813465547037122851
b000098xiy,12991839860010855049
b000lu89xy,13831527178214062853
b0007d8r5k,13775362651326388438
b000bcicxy,13154517593415530045
b0002cu1nw,13725607155690879229
b000jvimau,12411157260503394365
b00005ld1r,18367097829354438075
b00032hey0,13776469109811872414
b00008mops,18376018159667249940
b000ozia62,648205874217332044
b0009yx9by,5238862557893361196
b000b6kxfa,8894150903607310427
b0009xb12o,18396354299258717606
b0007lw22g,10849068506859926430
b0007lw22g,6723971893365194031
b000gcj6mk,13764248919283244886
b000hcv1ky,16905793691117512235
b000cs3sh2,13218397055165778921
b000k2nktg,415173687627513981
b0004f367u,9680039907704769193
b000k2nkua,8251934342990013076
b000j1cit6,7937630813831495909
b000068nno,12850919608164407125
b000ezp0n8,17907379108807127194
b000bh3dbk,18141440313618559567
b000saufpw,10073523251870401694
b00074dy8e,3528611718110158975
b000q71qqy,17293813878683470763
b000bwzy7q,1759747759895818218
b000bcicr0,17392222800642377551
b000rlnqcq,17395564824016755724
b000a2zlam,1904648546294590301
b000cco5wa,18260252787140686571
b0000vmim2,17335686828900761528
b0000vmim2,15283790763832398825
b00007eegy,3997486488729671932
b000a2aknu,5520835678868977029
b000a2aknu,18053348848713858697
b00013wgz8,5562499905130838466
b0002ibeve,3360196621571367222
b000b6oboo,12418972562708861095
b000frqfe8,13703162595446844265
b000b6oboy,17037106486883484113
b000o3d94m,16909088683747633392
b000e0v924,18416225624614818879
b000na1v8w,12662824890153121005
b000jf5zec,16738828984601610049
b000jf5zec,13368045031336320583
b0009afff6,9757350103424139605
b000rgxto6,18107239556630917796
b000099108,18105761375553744131
b00004ochj,5722368875390495429
b000e3c6c8,17693391962532243349
b0006513tg,5781318040297863663
b000s604de,18240281005302874979
b000bnjmnc,2723560865541859631
b000nif4im,16793437722628106463
b000hedyio,16622880533554607802
b000b5srju,16872612252422367466
b000brczzk,3011334164286500167
b000brczzk,15013560737417394943
b000jx1on0,16738828984601610049
b000jx1on0,13368045031336320583
b000090179,17953929889613420408
b000090179,4323218411575640054
b000090179,9700384320550908183
b0009jhv5e,16721626632033099240
b0001xngz2,5836713568200382986
b000bu7u48,16694806128312036500
b000fowht8,17133221075889749370
b000b3z2zo,5286999908576362211
b000b3z2zo,13813465547037122851
b000gzy7oo,18207838499884290592
b0001xnkoy,5836713568200382986
b0001xnkoy,17826820522977097999
b000nkj29c,18118065911754783035
b000nkj29c,17390440905927321212
b000o8g7z0,2442636071527910651
b000fp0k0u,716894577224484053
b000egidpe,13479220891875857477
b000lroze4,18376040240975627932
b000g0lieq,10542539041826323398
b000070ilx,13036666023758000710
b0009dwkwo,9753054521720614066
b0009dwkwo,8882659121069859929
b0009dwkwo,15744420000863688597
b0002x9a1u,13871525141591734359
b000b6n2o4,7702263644150091221
b000b6n2o4,3306668805908280679
b000b6n2o4,13523201367240249515
b000b6n2o4,4615810080995000742
b0002jtvng,5572182459728876600
b00002s755,1946192615586358516
b000ihxoa8,15299848488500055875
b000byrinm,17081837201771092975
b000j4oxf0,16319944090637292990
b000m9c70k,18227817484834707150
b000k6crb4,14783944613059032198
b000hkim7q,17555720475076621347
b000922deu,17512159947329144136
b000jgqt28,18282499725938188855
b0002mg5uk,1267940675828545901
b000hbysc8,16664522595741515761
b000bckm46,17651580132908652894
b000fkbhlg,725822618923623741
b00007e8d4,16959392076941739015
b000fncu3m,13472653188599800123
b000gb1xfo,5068947095089747483
b000gb0m7y,15318442980556593434
b000bcgf9m,17137407106136957809
b000gaywoe,1263381651905806931
b000i8od3y,12899688470309402376
b000hcqqmc,17192874868577413898
b00002s6sc,14941513108998426217
b00002s6sc,10496277297966281940
b00002s6sc,11023384475486845617
b000o27rgy,3109934347512360013
b000gwfgqk,13692542638505368471
b000bd1ad2,17267430885978125860
b000063v0z,14941513108998426217
b000063v0z,10496277297966281940
b000063v0z,11023384475486845617
b000v7riie,17523098183862840727
b00002sam7,9299240234809634610
b000ezmxz6,18127050167172376780
b000nkklwy,18277858650749573891
b00005auzh,17640225934406949646
b000rsk7k8,17663334954312320904
b00005bigp,17738870551709614779
b000p9cr66,17724977097925207764
b0006se5bq,18428750969726461849
b000gzwjgc,18431827533263730235
b00029bqa2,18431790997623472871
b000083k56,5658005667319165691
b000bcz8ng,3077454195131808819
b000fm18vi,3620383930983735395
b0009rgzgm,1883379429602083103
b0009jlux8,18039361276696190381
b000h22pg8,13428523279345175501
b0002x1omi,7039940734695244235
b0009stm6g,18429753124273270900
b0009stm6g,7117788517647646539
b0009ren8e,18190371164810858934
b000a3x6te,16407653863068941558
b000nqq29y,18354452905512596131
b0000afwwl,13039474391309731778
b000cpshfs,18422327928504968692
b000f7ixx4,18416260775952371893
b0000c6fjm,16882410086247975522
b00006akwh,18407146647351677573
b000p9cr34,18421148872586071492
b0000swyw4,9687887699930800156
b0001g6u98,7096777439591011451
b0001g6u98,6607475390801476875
b000fbgate,13380511354426794545
b0000y7wc0,13418238453666045826
b000192rq0,13106173681796275626
b000jbxxtk,18377982787934617712
b000j588ge,17733079574233143461
b0009xndso,18399052852205689839
b000hvtk9e,18400163697429940544
b000hvtk9e,15832790434131694955
b000ecoami,18389952572089446651
b000h5ex7e,13676550626962262162
b000h5ex7e,18399719239824156071
b0007q7mg2,13558726664717453661
b0007q7mg2,13029285540855383313
b00006hrjw,13555492496576702552
b000bvxob0,13543305107321213490
b00002jvfk,10129342939991099246
b00002jvfk,7025130774120155709
b000ju9nay,13783139861924882499
b000205mvk,13808926181344854006
b0002t867s,13758530883098400588
b00014tct0,13709659866021319390
b000fbgav2,13643822312130118109
b000az16r6,13638966826111180048
b000059s6t,13650863465591381531
b000205lzm,13691825178637426167
b000bawkpm,13334741327257129475
b000fqvxfk,18407146647351677573
b000ju9nao,13783139861924882499
b000ju9nao,12917041997919407290
b000bav4ko,12909616660373115284
b000coxs30,18397190495511936667
b000coxs30,12869711266937040334
b000hlp5do,17596883596074762243
b000hlp5do,4835538995422992772
b000rw9md2,3887119395489365873
b000rw9md2,14209929007229153860
b00008wq9i,18431790997623472871
b00008wq9i,13801903643027621522
b000aa87dm,18010943695830266377
b000bcgfe2,1167394947195166949
b000bcgfe2,18386275313356170584
b000bcgfe2,6054765746746674194
b000bcgfe2,6801077797933253662
b000gknmd6,1088964682231544841
b000088nqp,17305486316432074788
b000h5j4ka,11343247749866294908
b000e15nhk,11343247749866294908
b000fzz73u,11404711258824251475
b000aa8796,1021042895134770712
b000aa8796,13804410937823415271
b000aa8796,15315822485835000773
b00009m8ur,13743628234242373469
b000fzz76m,9505595690175506725
b0002yitti,16689580885336652505
b000kmehha,11463298814554093369
b000bddf08,11443016597547288676
b0006g2vk0,12218017436042377109
b000636jii,18363631686299175998
b00097iaym,18354270349835110075
b000a3ky4e,18356638685856745200
b00030cbu4,18379664802687261824
b0009rkkmc,8968352871606641625
b00006rgnx,6732814497585724663
b0002c3vqq,18371416588940021581
b00009v7hf,18373045261595979693
b0007d8esa,18368896632826907002
b000ov0gao,18371601730045221642
b000e8jlas,890958699191814692
b000e8jlas,1532472446439845707
b0001h9l5m,12311932123270766595
b0001h9l5m,16457687699485006576
b000hcxklw,18403502608691244809
b000bhq5jw,18436637620422411542
b000hctyte,13399396048159712133
b000hctyte,13342689240311947950
b000hctyte,14557788692977567977
b000h11f9c,18422623903556262295
b0006n99k8,17465677443704068778
b0006n99k8,13001789792488946718
b0006n99k8,17425291246427623053
b00004tj14,13212011831648264042
b000m7uqjg,13342689240311947950
b000bgpqr0,9660795325358759539
b000bgpqr0,15661314377252665074
b000bgpqr0,12737245292905990966
b000kehnvu,18418344557320745521
b000k2t0ou,6926972626200206366
b000k2t0ou,13916432686331461255
b000lz6a5i,16835999630329052337
b00005wf9v,16689580885336652505
b0001an1n2,14758105640999079833
b000bgtvda,18378932841147152966
b00001xdw7,18429753124273270900
b00001xdw7,12881520717684354638
b000hcxkks,8589080476501847235
b000hcxkks,17732716266584095427
b000hcxkks,13342689240311947950
b0009i5px0,17906541299956572072
b0009i5px0,17652568643842256215
b0001nm7zm,8829327324895223617
b0009n4gx0,8968352871606641625
b000k2pa3a,11972925909028080525
b000k5uxys,5935343405881149008
b000fjsa2g,5364807314885028760
b0001na35s,12803990753739124569
b000o39yge,17936351408567096042
b000o39yge,15404585187042606500
b00001qgvr,17956725325082284641
b0007yepx2,15661314377252665074
b000r1cs5w,17872821788401002421
b000bndgzw,6327594211039677778
b000cqpc32,11535212549649729511
b000cqpc32,9267896230814513152
b00027eqmy,2460101921085498175
b000ccvp0a,12536674159579454939
b0006a5iwe,2275328841264109872
b000egoe9s,18386729116244999637
b000egoe9s,450727896245374226
b000ndib82,4058027556169196919
b000kipk02,18372325427432567642
b000gcgqd2,13759883185832377445
b0001g6q2e,6607475390801476875
b000mu6mve,17165389585205797735
b000edgo2q,7147648211015076337
b000bt559q,9193874637345201048
b000bt559q,13303291667441511870
b000bt559q,3137318477096164629
b0007sxgn8,13588549604733030954
b000h241zg,18399328874850787866
b000h241zg,11611566315397308287
b000fovsei,11117774223029062148
b000fovsei,10407485929174560675
b0009yx9bo,18395787464051623418
b0009yx9bo,14640507864355837784
b0009yx9bo,10407485929174560675
b000h229d2,14928650794745636736
b000h229d2,10407485929174560675
b0006nkbn2,8709560014305112537
b00019jgwi,407742822135371560
b0007sxgmo,18416093365515680633
b000hhvb9k,13289023771526506121
b000hhvb9k,14307603365882952100
b000hhvb9k,3274305083856247424
b000hhvb9k,9852496278444342781
b00007kh02,11829938385250188093
b000barbaq,124870490385972224
b0007l9ecw,5363123129666342202
b000h5fo8g,11343247749866294908
b000e13es0,11343247749866294908
b000fiej4k,15307043633633162485
b000mti8mq,5408845339376590167
b000tilkq6,5964541247628078613
b000nvspyo,11343247749866294908
b00006gxbz,9070775827291844765
b00006gxbz,6859916462314032120
b000a7bibs,3851440846924300601
b000a7bibs,2541171518795089889
b000fncrto,9167720084838534914
b000e3e2km,9584209186514584056
b000e3e2km,18369084649906907316
b000e3e2km,4749954713094759082
b000e3e2km,7249154325906371083
b0007zf3ge,15026147703472509135
b000hbvvka,16204332067880971285
b0009mg80a,11063455580387217522
b0009mg80a,8968352871606641625
b000m6xk4k,7516347790713287981
b000io799i,18226456193742595288
b000hlt5g2,13289023771526506121
b000hlt5g2,14307603365882952100
b000hlt5g2,3274305083856247424
b000hlt5g2,9852496278444342781
b000iz8vqw,3000347833164648276
b000bypfu0,4573258796236774141
b000bypfu0,18100341066456401733
b000ra77bs,4432724463066898018
b000ra77bs,16908015325729489564
b000exw51k,6804198758936861643
b000exw51k,12789023770964880472
b000exw51k,14807972652628652766
b000hi1i6u,3752772644614152917
b000jiqlxi,13636480146796984957
b000in34bq,1167394947195166949
b000in34bq,13354832082908155259
b000in34bq,6054765746746674194
b000in34bq,6801077797933253662
b000v7rij8,17641037628832356751
b000v7rij8,16778737466501327415
b000fzxipo,16630396354315555450
b000fzxipo,12453672105653412076
b000pg7ha0,15026147703472509135
b000ar96bm,16873990150005697074
b000ehs6gy,14188088676549374410
b000g80lku,16862951998092117648
b000szzpi4,1611810981921795487
b000szzpi4,17036928989465404370
b000szzpi4,17326098494894452732
b00005birs,16816523477506304009
b00005birs,9925522969125966033
b0007yepxc,18411046341072063935
b000fdetxq,1298387803049191225
b000bdiqpc,17820910954802049244
b000bdiqpc,17153123894129090968
b0009yx9be,1021042895134770712
b0009yx9be,13804410937823415271
b0009yx9be,15315822485835000773
b000ra20uq,594191839879876004
b000hlp5w0,15030217405491356248
b000hlp5w0,826668451451666270
b0007sxgla,318535575684738487
b000m6wlyk,5720091777255380975
b000099swz,13474422966301323984
b000aoz7hw,10563522754094993865
b00083czbg,15052254484804072386
b00083czbg,14130771147505120755
b000e136ga,11829938385250188093
b000bcicwa,18190371164810858934
b000ovft92,10720405921949933758
b000mvp5i4,11404109022171531561
b000ghwq7c,2454405441197407300
b0001bfdau,4081985616275580076
b0001bfdau,16537637847870148950
b0001bfdau,9167720084838534914
b0001bfdau,4018509382848032799
b000g0lkcg,14235968984166622494
b000g0lkcg,12195563362409287833
b000g0lkcg,18354270349835110075
b00006iqth,13286819633533674312
b00006iqth,14568361195754285856
b0002735fi,18409154395025279191
b000phd8ha,7446817695346465267
b000bx5ggy,8317633865991250636
b000bx5ggy,12226449661661559282
b000mrnc9m,6926972626200206366
b00061m0qk,17936351408567096042
b00061m0qk,15404585187042606500
b000u1w4us,17155028207234161100
b0002i6l7g,3887119395489365873
b0002i6l7g,14209929007229153860
b000e28ut2,17072957672946519930
b0006i7glw,7928295573107692065
b0006i7glw,16445577344159065644
b000iek7kg,16351355486478883410
b000k67vss,13970926731293955146
b000k67vss,15307043633633162485
b0002wt64m,1522029332117434843
b000ldqs9s,17666397403215916975
b0001xdysq,17820910954802049244
b0001xdysq,10775485982845096156
b00094oszk,17215854618313178923
b0009ftmj6,17244314871392617212
b000e3fn4g,9584209186514584056
b000e3fn4g,18391865764441158658
b000e3fn4g,8506958797516287357
b000e3fn4g,5449819493015414043
b000fiejt0,2044788707045179226
b000fiejt0,8534832840110494948
b000lwfbem,18426249152153175425
b000edjjhs,14137502647216679305
b000ndid44,1396058941659125307
b000ndid44,18372325427432567642
b000ndid44,14056613011261762089
b000fzz77q,17008959831760960991
b000ayktam,15850411959499321178
b000ayktam,13620891765678065248
b000oajy8a,7354148618116652287
b000fc4du6,12931942175551075589
b000oahvl2,1341133658694254112
b000bsf02e,7475984506445353918
b000ihxad4,2854532146016566771
b00007g3ai,7997047825469627962
b000hlt55i,17411408037622367354
b000j1h08k,17943324820292919047
b000jx3mx0,18142071205016449884
b000szyqam,18111145490199629534
b0009x6qew,18411046341072063935
